Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Jon Trickett (Labour, Normanton and Hemsworth)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Karin Smyth (Labour, Bristol South)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Karl Turner (Independent, Kingston upon Hull East)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Kate Osborne (Labour, Jarrow and Gateshead East)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Laura Trott (Conservative, Sevenoaks)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Louise Haigh (Labour, Sheffield Heeley)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Lucy Powell (Labour (Co-op), Manchester Central)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mark Garnier (Conservative, Wyre Forest)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mark Pritchard (Conservative, The Wrekin)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland.]"
"Mary Kelly Foy (Labour, City of Durham)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Matt Western (Labour, Warwick and Leamington)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mohammad Yasin (Labour, Bedford)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mr Alistair Carmichael (Liberal Democrat, Orkney and Shetland)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mr Clive Betts (Labour, Sheffield South East)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Mr Gagan Mohindra (Conservative, South West Hertfordshire)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted No: Abortion (Northern Ireland) (No. 2) Regulations 2020 [++: Voted against regulations that extended abortion provision in Northern Ireland.]"
"Mr Tanmanjeet Singh Dhesi (Labour, Slough)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Mr Toby Perkins (Labour, Chesterfield)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Ms Abena Oppong-Asare (Labour, Erith and Thamesmead)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Ms Diane Abbott (Labour, Hackney North and Stoke Newington)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Ms Nusrat Ghani (Conservative, Sussex Weald)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Munira Wilson (Liberal Democrat, Twickenham)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Nadia Whittome (Labour, Nottingham East)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Navendu Mishra (Labour, Stockport)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Naz Shah (Labour, Bradford West)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Nick Smith (Labour, Blaenau Gwent and Rhymney)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
"Nick Thomas-Symonds (Labour, Torfaen)",,,,,1,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [--: Voted to approve regulations extending abortion services to Northern Ireland.]"
"Pat McFadden (Labour, Wolverhampton South East)",,,,,1,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [--: Voted to approve regulations extending abortion access in Northern Ireland.] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [--: Voted to extend abortion regulations to Northern Ireland, against pro-life position.] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights.]"
